time,temperature_2m_max (Â°C),temperature_2m_min (Â°C),temperature_2m_mean (Â°C),apparent_temperature_max (Â°C),apparent_temperature_min (Â°C),apparent_temperature_mean (Â°C)
21/04/2019,22.1,7.2,14.8,22.3,4.9,13.5
22/04/2019,22.3,7,15.1,21.8,5,13.8
23/04/2019,20.6,7.9,15.2,20.2,6.2,14.3
24/04/2019,22.3,9,14.2,21.4,7.4,13.1
25/04/2019,21,6,13.1,20.4,4.1,11.6
26/04/2019,13.2,7.1,10.2,11.1,5.3,8.3
27/04/2019,10.3,4.8,7.8,6.7,2.1,4.8
28/04/2019,10,3.4,6.6,8.4,0.6,4.1
29/04/2019,10.9,4.1,7.4,8,2.1,5.1
30/04/2019,12.3,5.6,8.8,11,3.9,7.4
01/05/2019,17.5,3.6,11.4,17.1,1.6,10.4
02/05/2019,16.9,7.5,11.5,15.3,5.6,9.9
03/05/2019,12.8,7.9,9.9,11.2,6.3,8.4
04/05/2019,11.3,2.5,6.6,8.8,-0.7,4.1
05/05/2019,9,2.1,5.1,5.1,-1.3,1.8
06/05/2019,10.8,2.6,6.7,9.4,-0.1,4.4
07/05/2019,14.1,2.4,8.6,13.2,-0.3,6.5
08/05/2019,12.4,7.7,9.9,11.1,5.6,7.9
09/05/2019,14.7,4.9,10.2,11.2,2.2,7.2
10/05/2019,15.5,6.7,11.6,15.3,4.8,10.4
11/05/2019,15.2,8,11.2,11.3,5.1,8.4
12/05/2019,12.1,5.8,9,8.8,4.1,6.2
13/05/2019,14.9,3.5,9.6,10.4,0.1,5.6
14/05/2019,14.2,4.5,9.7,10.9,0.9,6
15/05/2019,12.7,3.4,8.5,8.9,0.4,5
16/05/2019,13.1,3.3,9.2,11.1,0.2,7
17/05/2019,18.1,4.1,11.3,18.2,2,10.1
18/05/2019,16.7,8.3,12.5,16.1,7,11.8
19/05/2019,16.1,9.5,12.7,15.3,8.9,12.1
20/05/2019,13.5,10.7,11.9,12.2,10,10.9
21/05/2019,12.1,10.7,11.4,11.6,9.3,10.1
22/05/2019,17.8,10.1,13.8,17.9,9.3,12.9
23/05/2019,20.2,6.4,14.1,20.4,4.8,13.3
24/05/2019,20.6,8.6,15.4,21,7.4,14.9
25/05/2019,20.4,12.5,16.1,20.7,12.6,16.2
26/05/2019,19.1,10.3,15.4,18.6,10,15.3
27/05/2019,18.7,12.1,15.9,18.3,11.8,15.6
28/05/2019,14.6,10.4,12.7,13.3,8.7,11.6
29/05/2019,15.8,7.6,11.9,14.2,6.1,10.5
30/05/2019,18.4,7.6,14,17.6,6.2,13.2
31/05/2019,21.4,11.6,17.1,22.6,10.9,17.2
01/06/2019,25,10.8,18.9,26.7,10.2,19.6
02/06/2019,26.5,11.5,20.3,28.5,10.9,21.3
03/06/2019,26.9,14.6,20.5,28.9,14.2,21.6
04/06/2019,28.9,13.6,21.7,30.5,14.1,23.2
05/06/2019,28.1,18.1,22.7,29.1,17.5,23.5
06/06/2019,18,10.8,13.5,18.2,9.3,12.5
07/06/2019,24.5,8.9,15.5,26.3,7.7,15.3
08/06/2019,19.7,12,15.5,19.4,9.9,14
09/06/2019,19.4,10,15.7,18.9,8.6,15.2
10/06/2019,19.4,11.3,15.3,20,10.6,15.5
11/06/2019,15.6,12.4,13.9,15.1,12.3,13.8
12/06/2019,19,12,14.9,18.6,10.2,14.4
13/06/2019,21.9,11.3,16.5,22.2,10.6,16.4
14/06/2019,22.6,11.5,17.7,23,10.7,17.9
15/06/2019,20.4,14.7,17.6,20.6,14.5,17.7
16/06/2019,19.5,13.7,16.3,19.5,13.9,16.6
17/06/2019,25.2,11.4,18.9,26.3,10.8,19.3
18/06/2019,27.3,13.6,20.8,30.4,14,22.7
19/06/2019,27.6,15.4,22,29.7,15.8,23.5
20/06/2019,22.7,15.6,19,24.4,16.7,20
21/06/2019,22.8,14,18.7,24,14.6,19.4
22/06/2019,20.1,14.5,17.5,21.2,15,18.4
23/06/2019,25.1,14.3,19.7,26.5,15.5,21
24/06/2019,29.2,14.2,22.2,32.2,14.9,24.4
25/06/2019,32,16.5,24.8,35.8,17.6,27.8
26/06/2019,33.4,19.7,27.1,37.9,22.2,31
27/06/2019,32.3,21.5,27.2,37.3,24.3,31.1
28/06/2019,29.2,18.7,24.3,30.4,19.9,25.5
29/06/2019,30.7,15.3,23.6,32.4,15.5,24.7
30/06/2019,33.1,17.9,25.9,36.3,19.1,28.4
01/07/2019,30.3,20.6,24.8,34.4,23.8,27.9
02/07/2019,25.8,17.7,21.7,27.8,19.2,23.3
03/07/2019,25.5,15.3,20.8,25.1,14.8,20.5
04/07/2019,26.9,15,21.5,28.4,14,21.5
05/07/2019,28.6,17.8,23.7,30.3,18.7,24.8
06/07/2019,28.5,17.7,23.1,30.6,18.1,24.2
07/07/2019,25.7,17,21,26.8,17.9,21.8
08/07/2019,19.7,16.2,18.1,19.8,16.4,18.1
09/07/2019,22.8,12.4,17.8,22.3,11.2,16.6
10/07/2019,22.9,11,17.7,22.4,9.2,16.4
11/07/2019,22.8,13.6,18.2,22.2,13.2,18
12/07/2019,23.9,14.1,19.2,24.6,14.3,19.2
13/07/2019,21.3,13.9,18.2,19.8,14.1,17.7
14/07/2019,21.6,13.6,17.5,21.3,13.1,17
15/07/2019,21.9,13,17.1,20.4,12.3,16.1
16/07/2019,25,12.6,19.2,26.4,12.1,19.6
17/07/2019,26.5,14.5,21.2,27.5,14.9,21.6
18/07/2019,26.2,16.9,22,26.6,16.8,22.1
19/07/2019,25.8,17.7,22.1,25.8,17.8,22.5
20/07/2019,30.1,15.6,23.7,29.9,16.3,24.3
21/07/2019,26.3,18.8,22.8,27.5,20.7,24.4
22/07/2019,29.2,17.9,23.9,31.1,19.4,25.3
23/07/2019,32.8,17.8,25.4,34.7,18.9,27.1
24/07/2019,34.8,18.6,27.6,37.4,19.6,29.1
25/07/2019,35.7,20.5,29,37.7,22.2,31
26/07/2019,33.4,22.3,27.5,35.1,24.5,29.5
27/07/2019,26,19.6,22.3,28.3,21.9,24.4
28/07/2019,19.1,16.4,17.4,21.3,16.6,18.5
29/07/2019,23.6,15.6,19.4,24.9,16.7,20.3
30/07/2019,27,16.4,21.6,28.4,17.2,22.6
31/07/2019,22.3,16.9,19.5,21.8,17.7,19.8
01/08/2019,25.6,15.4,20.8,26.4,15.3,21.1
02/08/2019,24.6,16.3,20.1,25.3,16.8,20.6
03/08/2019,24.3,16.3,20.3,24.6,16.8,20.5
04/08/2019,27.1,15.3,21.6,29.2,15.7,22.7
05/08/2019,29.6,17.9,23.9,30.4,18.7,24.8
06/08/2019,26.2,17.2,21.3,28.5,18.6,23.3
07/08/2019,20.9,17,19.2,22.4,18.5,21
08/08/2019,25.7,15.8,20.6,27.6,17,22.1
09/08/2019,31.8,15.7,23.7,33.8,16.2,25.4
10/08/2019,24.8,18.4,21.6,26.9,18.8,22.7
11/08/2019,27,16.3,20.5,28,17.6,21.6
12/08/2019,19,14.9,16.8,19.4,15.6,17.6
13/08/2019,19.3,12.7,16,18.4,12.6,15.4
14/08/2019,21.3,12.1,17.1,21.2,11.3,16.6
15/08/2019,21.4,12.3,16.9,21.7,11.4,16.5
16/08/2019,23.2,12.5,18.1,23.3,12.3,18.2
17/08/2019,25.3,14.5,20.2,26.2,14.3,20.8
18/08/2019,30.4,17.5,23.5,31.2,17.8,24.7
19/08/2019,21.9,18.1,19.7,24.1,19.8,21.3
20/08/2019,18,13.4,16.1,19.8,13.8,17.1
21/08/2019,22,9.9,15.9,20.6,9.4,15.2
22/08/2019,24.7,11.9,18.1,26,11.3,18.5
23/08/2019,24.7,12.5,18.6,25.8,12.4,19.4
24/08/2019,26.2,13.5,19.8,28.5,14,21.4
25/08/2019,27.5,14.5,21.4,30,15.4,22.9
26/08/2019,28.2,15.7,22.7,31,16.9,24.5
27/08/2019,29.1,15.1,23,31.2,16.2,24.7
28/08/2019,28.5,19.9,23.9,30.8,21.8,26.1
29/08/2019,26.2,18.1,22.2,28.7,19.7,24.2
30/08/2019,27.6,17.8,22.5,30.3,19.6,24.7
31/08/2019,29.4,15.7,22.8,32.1,16.9,24.8
01/09/2019,23,17.6,20.5,24.3,18.3,21.1
02/09/2019,18.7,14.5,17,18.5,14.7,16.7
03/09/2019,22.6,10.3,16.6,22.6,9.9,16.6
04/09/2019,25,11.6,18.1,25,11,17.6
05/09/2019,18.6,12.2,15.4,17.1,11.3,14.1
06/09/2019,17.4,11,14.4,15.9,9.5,13
07/09/2019,19.1,12.1,15.1,17.4,11.6,14.2
08/09/2019,13.5,10.3,11.8,12.9,9.4,11.1
09/09/2019,16.6,9.6,12.6,14.9,8.2,11.3
10/09/2019,20.8,8.9,14.9,19.6,7.5,13.6
11/09/2019,20.8,12,16.1,21.2,11,15.7
12/09/2019,23,12.8,18.1,23.1,11.8,17.6
13/09/2019,24.7,13.3,19,25.1,12.8,19.2
14/09/2019,25,13.3,18.9,25.6,13.3,19.5
15/09/2019,26.4,13.2,19.8,28.6,13.4,21.3
16/09/2019,26.8,15.7,21.3,28.2,16.5,22.4
17/09/2019,22,14,18.4,21.2,13.9,18.2
18/09/2019,18.9,11.2,15,16.4,9,12.7
19/09/2019,17.8,8.2,12.9,14.1,5.6,9.8
20/09/2019,19,6.7,12.7,16.3,4,10.1
21/09/2019,23,7.1,14.7,22.8,4.9,13.6
22/09/2019,24.5,12.2,17.7,24.5,11.8,17.8
23/09/2019,17.8,12.8,15,16.8,12.5,14.4
24/09/2019,17.9,9,13.7,16.9,7.6,12.9
25/09/2019,17.8,12.7,14.8,16.3,12,13.9
26/09/2019,17.9,12.8,14.8,17.7,12.4,14.6
27/09/2019,20.9,12.8,16.1,19.5,12.1,15.7
28/09/2019,18.4,12.3,15.1,16.2,11.3,13.9
29/09/2019,23.6,9.1,16.1,20.3,7.6,14.2
30/09/2019,17.5,11.6,15.3,15.2,10.6,13.5
01/10/2019,22,10,15.4,21.3,8.5,14.5
02/10/2019,15.8,8.3,13,14.4,6.9,11.7
03/10/2019,13,5.5,9,10.8,4,7.2
04/10/2019,12.6,5.9,9.7,10.4,3.4,7.5
05/10/2019,12.5,10.3,11.1,12.5,8.6,10
06/10/2019,15.6,7.7,11.8,14.6,6.1,10.6
07/10/2019,13.6,8.9,11,12,7.5,9.6
08/10/2019,16.3,6.5,12,15.5,4.4,10.4
09/10/2019,15.1,10.3,13,15,7.8,11.7
10/10/2019,14.5,8.9,11.5,12.2,6.8,9.1
11/10/2019,19,6.1,11.8,17.8,4,10.2
12/10/2019,22.3,9.4,14.9,21.7,7.3,13.6
13/10/2019,23.3,10.7,16.2,23.7,9.2,15.9
14/10/2019,22.2,9.9,16,22,8.9,15.7
15/10/2019,16.2,10.4,12.7,16.2,8.4,12
16/10/2019,17.2,6.3,11.6,15.1,4,9.5
17/10/2019,18.6,9.2,13,17.1,7.2,11.6
18/10/2019,17.6,9.5,13.2,16.2,8.2,12.4
19/10/2019,16.3,11.4,13,15.6,10.5,12.5
20/10/2019,19.8,10.1,13.9,20.4,9.2,13.9
21/10/2019,15.8,11.6,13.7,16.8,11.2,14
22/10/2019,16.6,10.2,13.3,16.8,9.8,13.2
23/10/2019,19.8,11,14,20,10.2,13.6
24/10/2019,16.2,10.7,13.1,16.3,10.1,12.7
25/10/2019,16,9,12.8,15.6,7.7,12.2
26/10/2019,19.9,6.1,11.9,19.7,4.2,10.8
27/10/2019,19.7,10.8,14.7,19.5,9.5,14.2
28/10/2019,13.4,10.1,11.6,13.7,8.9,10.7
29/10/2019,9.9,7.6,8.8,8.4,5.9,7.1
30/10/2019,8.5,6.7,7.6,7,4.8,6
31/10/2019,11.5,6.4,8.4,9.9,4.7,6.8
01/11/2019,14.4,7.4,10.7,13.1,5.6,9.3
02/11/2019,15.9,11.3,13,14.6,9.5,11.4
03/11/2019,12.9,9.2,11.3,11.4,5.5,9.2
04/11/2019,13.8,8.9,10.8,10.8,5.6,7.8
05/11/2019,12,6.5,8.9,9.8,4.7,7
06/11/2019,9.4,4.7,7,7.1,2.4,4.9
07/11/2019,9.2,1.2,5.4,6.1,-2.1,2.5
08/11/2019,5.7,4,4.7,3.6,1.8,2.6
09/11/2019,8.2,0.2,3.7,5.3,-2.5,1.1
10/11/2019,8.1,-1.8,2.5,6.2,-5.1,0
11/11/2019,7.8,-1,2.9,5.3,-3.8,0.1
12/11/2019,8.5,2.6,5.3,5,-0.4,2.3
13/11/2019,6.6,0.2,3.7,3,-3.1,0.6
14/11/2019,7.6,-1.1,2.8,5.2,-4.6,-0.2
15/11/2019,7.2,1,3.9,4.5,-2.5,1.1
16/11/2019,7.8,0.2,3.6,5.7,-2.5,1.1
17/11/2019,2.5,-0.1,1.2,-0.2,-2.9,-1.5
18/11/2019,5.9,0.9,3,2.5,-2.1,-0.5
19/11/2019,6,0.9,3,4,-2,0.6
20/11/2019,6.5,-0.5,2.4,4.2,-3.4,-0.2
21/11/2019,8.8,0.1,3.5,6.8,-3,1
22/11/2019,9.4,0.4,4,7.1,-2.4,1.4
23/11/2019,11.9,4.3,7,10.4,1.7,4.8
24/11/2019,10.6,3.4,7,9.1,1.2,5.2
25/11/2019,9.3,2,5,7.9,-0.2,3.1
26/11/2019,11,2.9,6.2,9.7,0.4,4.2
27/11/2019,12.5,4.3,8.1,9.3,2,5
28/11/2019,9.2,7.2,8.3,6.1,3.5,4.8
29/11/2019,7.6,5.6,6.7,4.7,3.1,3.9
30/11/2019,5.4,1,3.6,3.6,-2,1
01/12/2019,4.6,0.9,2.5,2.4,-2.6,-0.3
02/12/2019,4.2,-0.7,1.8,0.3,-4.4,-1.5
03/12/2019,4.1,-1.6,0.3,0.9,-5.2,-3.2
04/12/2019,5,-3,-0.5,2.3,-6.3,-3.7
05/12/2019,6.6,-2.9,0.6,4.1,-6.3,-2.5
06/12/2019,8.3,-1.7,2.2,5.5,-5.2,-1
07/12/2019,6.9,2.7,5.9,5,-0.6,3.4
08/12/2019,10.6,0.9,6,7.3,-2.7,2.8
09/12/2019,8.9,3.5,6,5,-0.6,1.7
10/12/2019,4.2,-2.4,2.1,1.7,-5.7,-0.9
11/12/2019,4.3,-2.8,0.6,1,-6.5,-2.9
12/12/2019,4.3,-2,1.2,0.8,-5.9,-2.4
13/12/2019,4.3,-1.6,2.1,-0.2,-5.4,-2.3
14/12/2019,8.7,2.8,6.1,5.4,-1.4,1.7
15/12/2019,12.6,6.9,10,10,5,7.3
16/12/2019,10.4,2.2,5.5,8.7,-0.6,3.1
17/12/2019,11.7,2.3,5.8,10.6,-0.2,3.7
18/12/2019,12.5,4.5,7.6,11.6,2.1,5.8
19/12/2019,9.4,1.4,4.8,8.3,-1.5,2.7
20/12/2019,9.5,1.9,5.4,8.1,-1.1,2.8
21/12/2019,8,0,3.5,5.5,-3,0.8
22/12/2019,7,2.4,4.8,3.2,-1.1,1
23/12/2019,6.1,3.8,4.8,2.6,-0.1,1.2
24/12/2019,9.2,2.4,5.7,6,-0.9,2.5
25/12/2019,6.9,3.9,6,4.1,2.1,3
26/12/2019,4.7,-0.3,2.1,2.2,-3,-0.6
27/12/2019,6.6,4.5,5.6,5,1.4,3
28/12/2019,5.3,-0.2,3.3,3.5,-3.6,0.5
29/12/2019,5.3,-2.7,0.2,2.2,-6.3,-3.2
30/12/2019,6,-2.4,0.2,2.9,-6,-3.2
31/12/2019,6.9,-2.4,0.9,4.6,-5.6,-2.2
01/01/2020,4.9,-3.4,-0.7,2.3,-6.9,-4.1
02/01/2020,6.3,-3.4,-0.3,3.4,-6.8,-3.6
03/01/2020,8,-1.6,3.3,4.9,-4.9,0
04/01/2020,5.5,0.1,4.4,3.3,-3,1.8
05/01/2020,5.3,-1.2,1.4,2.8,-4.1,-1.3
06/01/2020,5.9,-1.9,0.5,3.2,-5.2,-2.6
07/01/2020,5.3,-1.6,1.7,3.4,-5.1,-1.1
08/01/2020,7.2,-1.9,2.2,5,-5.2,-0.8
09/01/2020,11.2,3.4,6,9,0.3,3.3
10/01/2020,9.6,4.9,6.7,5.9,1.2,3.5
11/01/2020,6.6,2.1,4.9,4.5,-0.5,2.9
12/01/2020,6.8,-2.1,1.3,3.7,-5.2,-1.7
13/01/2020,7.1,0.2,2.9,4.6,-3,0
14/01/2020,8.9,-1.5,2.8,5.9,-5.2,-0.7
15/01/2020,9.3,-1.2,3.4,6.4,-4.7,0.1
16/01/2020,11.3,1.3,5.1,9.4,-1.6,2.4
17/01/2020,6,-1.2,2.8,3.5,-4.7,-0.1
18/01/2020,5.3,1.3,3.7,2.2,-1.7,0.9
19/01/2020,2.8,-1.3,0.5,-0.9,-4.5,-2.8
20/01/2020,4.4,-0.1,1.4,-0.5,-4,-2.6
21/01/2020,4.7,-3.6,-0.5,1.7,-6.8,-3.8
22/01/2020,6.2,-3.8,-0.4,3.3,-7.1,-3.7
23/01/2020,5.7,-4.1,-0.8,2.7,-7.5,-4.2
24/01/2020,8.8,-3.7,1.2,6.7,-7.5,-1.9
25/01/2020,8.1,-2.2,1.5,6.3,-5.4,-1.2
26/01/2020,8.8,-2.6,1.8,6.7,-6,-1.1
27/01/2020,9.4,0.5,4,6.6,-2.9,1
28/01/2020,6.2,2.4,4.9,2.3,-2,0.3
29/01/2020,5.3,2,3.5,2,-1.8,-0.1
30/01/2020,9.7,-0.3,5.3,6.5,-3.5,2.3
31/01/2020,11.6,8.6,9.9,9.9,5.7,7.6
01/02/2020,13.4,5.3,9.4,10.7,2.7,6.7
02/02/2020,12.2,9.2,10.5,9.6,6.1,7.6
03/02/2020,12.2,11,11.6,11.1,7.8,8.7
04/02/2020,15.2,2.1,6,9.2,-1.7,1.6
05/02/2020,5.4,-1.2,2.8,2,-4.6,-0.5
06/02/2020,7,-3.4,0.6,3.9,-6.8,-2.6
07/02/2020,7.7,-3.6,0.7,4.8,-7.2,-2.6
08/02/2020,9.5,-3,1.7,6.7,-6.5,-1.6
09/02/2020,12,-0.3,5.8,7.6,-4,1.4
10/02/2020,12.9,7.3,9.9,6.4,2.1,4.2
11/02/2020,7.7,2.9,5.2,2.5,-1.9,0.4
12/02/2020,6.4,2,3.7,1.4,-2.5,-0.5
13/02/2020,9.9,-2.2,4.2,5.4,-5.5,0.2
14/02/2020,8.8,3.6,6.2,6.2,1.2,3
15/02/2020,12.9,-0.9,4.8,10.3,-3.9,2.2
16/02/2020,15.4,4.3,9.3,12.5,0.8,5.9
17/02/2020,12.3,6.1,9.7,9.4,2.3,6.9
18/02/2020,7.8,2,5.4,3.4,-1.5,1.7
19/02/2020,6.2,1.7,4.1,2.5,-1.8,0.2
20/02/2020,11.3,1,5.3,8,-2.2,2.2
21/02/2020,7.9,2.2,5.8,5,-0.5,2.6
22/02/2020,12.5,-1,5.7,8.6,-4.7,2.1
23/02/2020,15.2,7.5,10.8,10.3,3.6,6.5
24/02/2020,14.1,9.2,11,11.3,7,8.6
25/02/2020,9.9,5.9,7.8,7.1,2.2,4.1
26/02/2020,5.6,1.3,2.8,2.5,-3.1,-1.7
27/02/2020,6,0.7,2.6,0.1,-3.1,-2
28/02/2020,5.7,-0.8,2.6,2.3,-4.4,-1.1
29/02/2020,13.7,2.3,7.1,8.8,-1.2,3.2
01/03/2020,13.3,5.5,8.5,9,-0.2,4.6
02/03/2020,8.3,1.1,5,6,-1.9,2.1
03/03/2020,7,2.4,4.4,3.5,-1.2,0.7
04/03/2020,9,-1,3.5,5.5,-4.4,0.3
05/03/2020,7.6,1.4,4.7,4.4,-1.8,1.4
06/03/2020,6.6,3.1,4.7,2.3,-1.6,0
07/03/2020,7.3,1.3,4.1,3.9,-1.5,1
08/03/2020,11.2,-1.1,4.4,7.7,-4.6,1.1
09/03/2020,8.6,3,5.8,5.6,0.2,2.8
10/03/2020,8.9,0.4,4.6,5.3,-3.3,0.7
11/03/2020,13.2,7.2,10.4,11.1,5.2,7.8
12/03/2020,14.8,4.9,9.8,10.9,2.1,6.9
13/03/2020,10.7,5.3,8.1,7.3,2.1,5
14/03/2020,10.4,1.1,5.6,8.2,-1.8,3
15/03/2020,14.5,-0.6,6.4,12,-3.7,3.7
16/03/2020,15.5,1.6,9.1,13.7,-1.2,7
17/03/2020,16.3,6.1,11.2,15.1,4.1,9.7
18/03/2020,17.4,4.5,11,16.6,2.5,9.7
19/03/2020,17.8,5,11.6,17.7,3.3,10.6
20/03/2020,16.9,8.9,12.6,16.4,7.6,11.7
21/03/2020,10,4.9,7.6,8.3,1.2,5.2
22/03/2020,10.3,2,5.3,5.8,-3.2,1
23/03/2020,8.4,-1.6,2.7,3.8,-5.7,-2
24/03/2020,7.7,-2.8,2.3,3.4,-7.3,-2.3
25/03/2020,8.3,-2.1,2.9,3.6,-6,-1.5
26/03/2020,9.7,-2.2,3.2,5.9,-6.1,-0.6
27/03/2020,11.3,-0.1,5.4,9.1,-2.9,2.9
28/03/2020,15.5,3,9.1,14.1,0.7,7.2
29/03/2020,6.6,2.5,4.8,3.8,-1.4,1.1
30/03/2020,7.1,0.8,3.3,1.9,-3.8,-1.5
31/03/2020,8.8,-2.3,3.1,4.9,-6.4,-1
01/04/2020,9.7,-1.9,3.8,7.6,-5.4,0.8
02/04/2020,12.1,0.2,6,10.9,-2.8,3.3
03/04/2020,11.6,1.3,6.3,9.2,-1.2,3.6
04/04/2020,15.1,0.8,7.9,13.3,-2.3,5.6
05/04/2020,18.1,0.6,9.3,17.2,-2.5,7.3
06/04/2020,19.4,5,12.4,18.5,2.9,10.7
07/04/2020,21.1,6.1,14,19.7,4,12.4
08/04/2020,20.7,6.4,14.2,20.1,4.3,12.8
09/04/2020,21,8.5,14.8,20.8,6.9,13.6
10/04/2020,21.8,6.7,14.8,21.5,4.7,13.4
11/04/2020,22,6.8,15.4,21.5,4.9,14.1
12/04/2020,21.6,7.6,15.5,20.9,5.8,14.1
13/04/2020,19.5,8.9,13.9,19.1,7.2,11.9
14/04/2020,12,3.8,8.1,8.6,-0.2,4.2
15/04/2020,17.7,0.7,9,15.8,-2.6,6.4
16/04/2020,21.4,5.8,13.9,20.9,3.1,12.4
17/04/2020,22.6,10.6,17.1,22.4,9.2,16.2
18/04/2020,21.1,12,16.8,20.3,10.6,15.8
19/04/2020,21.9,10.7,16.7,21,10.1,15.8
20/04/2020,20,10.6,15.3,17.9,8.6,13
21/04/2020,20.7,8.5,14.7,18.7,6.1,12.3
22/04/2020,22.2,7.8,15,21,5.4,12.9
23/04/2020,21.7,7.4,15.1,21.4,5.4,13.5
24/04/2020,21.8,9.3,16.5,19.6,7.4,14.8
25/04/2020,20.8,12.1,16.4,20.3,11.6,15.3
26/04/2020,19.2,9.4,14.3,17.9,7.5,12.7
27/04/2020,20.8,8,15.2,19.6,6.6,14.3
28/04/2020,16.4,11.5,13.7,14.5,10.6,12.6
29/04/2020,15.7,9.7,12.3,12.9,7.1,10.1
30/04/2020,13.9,9.2,11.1,11.1,7.2,8.8
01/05/2020,13.5,8.3,10.9,12.1,5.9,8.5
02/05/2020,14.8,7.3,10.5,12.2,5.5,8.8
03/05/2020,17.4,3.8,11.1,16,1.7,9.7
04/05/2020,20,9.3,14.9,18.6,7.9,13.8
05/05/2020,13.5,10.5,12.2,12.7,9.6,11.5
06/05/2020,16.7,6.2,11.5,15.3,4.5,9.7
07/05/2020,20.8,4.3,13.1,20.8,1.9,11.9
08/05/2020,23.7,9.9,17.2,24.8,8.5,17.2
09/05/2020,24.3,13.6,19,24.8,13.7,19.2
10/05/2020,22.8,13.7,18.3,23.2,13.8,18.6
11/05/2020,16.8,4.1,11.1,18,0.5,9.5
12/05/2020,13.5,4.3,8.3,11.8,1.2,5.5
13/05/2020,12.4,6.3,9.2,11.2,4.5,7.6
14/05/2020,13.5,8.6,10.4,10.9,6.3,8.1
15/05/2020,13.3,9.7,11.3,12.2,7.3,9.2
16/05/2020,18.6,5.7,12.6,18.2,3.5,11.2
17/05/2020,20.1,8.5,14.6,19.8,6.5,13.2
18/05/2020,22.4,9,15.9,23.1,7.3,15.2
19/05/2020,23.8,11.5,17.9,23.4,10.1,16.8
20/05/2020,22.7,11.9,18,21.5,10.4,17.1
21/05/2020,24.5,11,18.9,26.4,10.3,19.2
22/05/2020,25.8,12.7,20.4,25.3,12.3,20.7
23/05/2020,20,10.1,14.9,21.4,9,14.9
24/05/2020,17.7,7,12.8,15.4,5.3,11.1
25/05/2020,18.7,8.5,14.2,16.6,7.3,12.6
26/05/2020,21.3,8.3,15.4,19.8,6.6,13.7
27/05/2020,22.1,8.9,16.1,21.3,6.8,14.6
28/05/2020,20.8,11.6,16.9,20.2,10.5,15.6
29/05/2020,20.3,8.4,15.1,17.3,6.5,12.6
30/05/2020,20.8,9.2,15.5,18.6,7.1,13.2
31/05/2020,22.4,9.2,16.1,20.8,7.3,14.3
01/06/2020,24.6,9.3,17.4,24.7,7.7,16.5
02/06/2020,25.9,11.9,19.4,26.5,10.9,19.1
03/06/2020,25,12.9,19.8,25.2,12.1,19.6
04/06/2020,18.6,13.3,16.1,19,12.2,15.9
05/06/2020,16.5,11.2,13.3,12.4,9,10.9
06/06/2020,16.4,13.5,14.5,16.5,11.8,13.4
07/06/2020,14.8,11.7,13.1,14.4,11.2,12.7
08/06/2020,18.1,10,13.7,17.4,9.2,13
09/06/2020,14.3,10.7,12.7,13.1,10.4,11.9
10/06/2020,17.7,11.6,13.8,17.5,11.2,13.5
11/06/2020,20.3,11.4,15.6,20.7,11.3,15.7
12/06/2020,25.7,9.9,18.3,26.4,9,18.5
13/06/2020,21.3,13,17.4,20.3,11.7,17.4
14/06/2020,18,12.5,15.1,18,11.8,14.7
15/06/2020,20.3,12.5,16.5,20.6,12.4,16.7
16/06/2020,21,12.7,17.1,23,13.2,17.9
17/06/2020,16,13,14.5,16.4,12.8,14.3
18/06/2020,20.3,10.4,15.8,20.6,9.7,15.6
19/06/2020,19.3,10.8,15.3,19.4,10,15
20/06/2020,20.9,11.9,16.8,21.1,11.9,17
21/06/2020,22.6,12.7,18.3,21.9,12.9,18.6
22/06/2020,22.7,13.3,18.4,22.9,13.1,18.4
23/06/2020,26.4,12.9,20.1,27.4,12.5,20.4
24/06/2020,27.5,13.4,21,28.2,12.9,21.2
25/06/2020,27.5,13,21,29.5,12.4,21.6
26/06/2020,26.4,15.3,21.2,28.8,15.8,22.8
27/06/2020,27.3,16.2,22,29.1,16.7,23.5
28/06/2020,24,17.3,20.3,24.6,18.6,21.2
29/06/2020,20.7,15.8,18,19.7,16.6,18.1
30/06/2020,23.2,12.2,18.5,23.8,11.6,18.4
01/07/2020,27.6,16.5,22.1,30.7,17.1,23.7
02/07/2020,21.4,17.6,19.5,21.8,18.2,20.5
03/07/2020,21.4,14.4,18.1,21,14.8,18.1
04/07/2020,24,14.3,19.3,23.8,14.2,19.2
05/07/2020,25.1,14.3,20.3,25,13.5,20.1
06/07/2020,20.2,14.7,17.7,19.4,13.1,17
07/07/2020,22.8,11.2,17.7,22.9,9.9,17
08/07/2020,26,14,20.6,26.2,13,20.2
09/07/2020,29.5,16.3,23.5,29.6,16.3,23.8
10/07/2020,27.7,17.6,22.7,28.1,17.5,22.4
11/07/2020,21,15.6,18.1,20.5,15.4,18
12/07/2020,24.2,12,18.6,23.6,10.8,17.6
13/07/2020,25.4,12.1,19.4,25.2,10.8,18.6
14/07/2020,25.6,13.9,20.2,24.3,13.7,19.6
15/07/2020,20,16.3,18.1,19.5,16.4,18.1
16/07/2020,17.9,14.9,16.1,17.6,15.4,16.3
17/07/2020,19.8,14.4,16.5,19.6,15,16.9
18/07/2020,24.5,13.2,19.3,24.3,13.2,19.4
19/07/2020,27.5,14.3,21.3,28.6,13.9,21.8
20/07/2020,28.7,15.9,23.2,30.1,16.4,23.9
21/07/2020,27.1,16.7,22.2,28.4,16.9,22.9
22/07/2020,26,16.2,22.1,27.2,16.3,22.8
